date|Channel 1|text
2025-11-15|-0.5320320765153375|The channel 1 goes as a steady sine wave
2025-11-16|-0.5786712961798048|The channel 1 goes as a steady sine wave
2025-11-17|-0.6234898018587309|The channel 1 goes as a steady sine wave
2025-11-18|-0.666346577952005|The channel 1 goes as a steady sine wave
2025-11-19|-0.707106781186547|The channel 1 goes as a steady sine wave
2025-11-20|-0.7456421648831636|The channel 1 goes as a steady sine wave
2025-11-21|-0.781831482468031|The channel 1 goes as a steady sine wave
2025-11-22|-0.81556086895926|The channel 1 goes as a steady sine wave
2025-11-23|-0.8467241992282828|The channel 1 goes as a steady sine wave
2025-11-24|-0.8752234219087514|The channel 1 goes as a steady sine wave
2025-11-25|-0.9009688679024191|The channel 1 goes as a steady sine wave
2025-11-26|-0.923879532511286|The channel 1 goes as a steady sine wave
2025-11-27|-0.9438833303083661|The channel 1 goes as a steady sine wave
2025-11-28|-0.9609173219450997|The channel 1 goes as a steady sine wave
2025-11-29|-0.9749279121818233|The channel 1 goes as a steady sine wave
2025-11-30|-0.9858710185182352|The channel 1 goes as a steady sine wave
2025-12-01|-0.9937122098932419|The channel 1 goes as a steady sine wave
2025-12-02|-0.9984268150178165|The channel 1 goes as a steady sine wave
2025-12-03|-1.0|The channel 1 goes as a steady sine wave
2025-12-04|-0.9984268150178168|The channel 1 goes as a steady sine wave
2025-12-05|-0.9937122098932427|The channel 1 goes as a steady sine wave
2025-12-06|-0.9858710185182363|The channel 1 goes as a steady sine wave
2025-12-07|-0.9749279121818247|The channel 1 goes as a steady sine wave
2025-12-08|-0.9609173219451016|The channel 1 goes as a steady sine wave
2025-12-09|-0.9438833303083684|The channel 1 goes as a steady sine wave
2025-12-10|-0.9238795325112886|The channel 1 goes as a steady sine wave
2025-12-11|-0.900968867902419|The channel 1 goes as a steady sine wave
2025-12-12|-0.8752234219087547|The channel 1 goes as a steady sine wave
2025-12-13|-0.8467241992282865|The channel 1 goes as a steady sine wave
2025-12-14|-0.8155608689592598|The channel 1 goes as a steady sine wave
2025-12-15|-0.7818314824680308|The channel 1 goes as a steady sine wave
2025-12-16|-0.7456421648831635|The period on channel 1 will be changed to 77 in 15 days
2025-12-17|-0.7071067811865468|The period on channel 1 will be changed to 77 in 14 days
2025-12-18|-0.6663465779520049|The period on channel 1 will be changed to 77 in 13 days
2025-12-19|-0.6234898018587307|The period on channel 1 will be changed to 77 in 12 days
2025-12-20|-0.5786712961798046|The period on channel 1 will be changed to 77 in 11 days
2025-12-21|-0.5320320765153372|The period on channel 1 will be changed to 77 in 10 days
2025-12-22|-0.48371888710524247|The period on channel 1 will be changed to 77 in 9 days
2025-12-23|-0.43388373911755646|The period on channel 1 will be changed to 77 in 8 days
2025-12-24|-0.3826834323650901|The period on channel 1 will be changed to 77 in 7 days
2025-12-25|-0.33027906195516954|The period on channel 1 will be changed to 77 in 6 days
2025-12-26|-0.2768355114248472|The period on channel 1 will be changed to 77 in 5 days
2025-12-27|-0.22252093395631434|The period on channel 1 will be changed to 77 in 4 days
2025-12-28|-0.16750622330473852|The period on channel 1 will be changed to 77 in 3 days
2025-12-29|-0.1119644761033122|The period on channel 1 will be changed to 77 in 2 days
2025-12-30|-0.05607044723719128|The period on channel 1 will be changed to 77 in 1 days
2025-12-31|0.0|The channel 1 period is 77 and goes steady
2026-01-01|0.08150928354706317|The channel 1 period is 77 and goes steady
2026-01-02|0.16247613626020582|The channel 1 period is 77 and goes steady
2026-01-03|0.24236173709321232|The channel 1 period is 77 and goes steady
2026-01-04|0.32063446055273553|The channel 1 period is 77 and goes steady
2026-01-05|0.39677341457824244|The channel 1 goes as a steady sine wave
2026-01-06|0.47027190699273674|The channel 1 goes as a steady sine wave
2026-01-07|0.5406408174555976|The channel 1 goes as a steady sine wave
2026-01-08|0.6074118524777475|The channel 1 goes as a steady sine wave
2026-01-09|0.6701406618375595|The channel 1 goes as a steady sine wave
2026-01-10|0.728409795658269|The channel 1 goes as a steady sine wave
2026-01-11|0.7818314824680298|The channel 1 goes as a steady sine wave
2026-01-12|0.8300502097550806|The channel 1 goes as a steady sine wave
2026-01-13|0.8727450898448561|The channel 1 goes as a steady sine wave
2026-01-14|0.9096319953545183|The channel 1 goes as a steady sine wave
2026-01-15|0.9404654500138115|The channel 1 goes as a steady sine wave
2026-01-16|0.96504026226914|The channel 1 goes as a steady sine wave
2026-01-17|0.983192890799503|The channel 1 goes as a steady sine wave
2026-01-18|0.994802532857004|The channel 1 goes as a steady sine wave
2026-01-19|0.9997919281892065|The channel 1 goes as a steady sine wave
2026-01-20|0.9981278731933669|The channel 1 goes as a steady sine wave
2026-01-21|0.9898214418809328|The channel 1 goes as a steady sine wave
2026-01-22|0.9749279121818236|The channel 1 goes as a steady sine wave
2026-01-23|0.9535463980789277|The channel 1 goes as a steady sine wave
2026-01-24|0.9258191900208982|The channel 1 goes as a steady sine wave
2026-01-25|0.891930808002694|The channel 1 goes as a steady sine wave
2026-01-26|0.8521067736154566|The channel 1 goes as a steady sine wave
2026-01-27|0.8066121092375301|The channel 1 goes as a steady sine wave
2026-01-28|0.7557495743542583|The channel 1 goes as a steady sine wave
2026-01-29|0.6998576507435618|The channel 1 goes as a steady sine wave
2026-01-30|0.6393082899355514|The channel 1 goes as a steady sine wave
2026-01-31|0.5745044379364632|The channel 1 goes as a steady sine wave
2026-02-01|0.5058773536894681|The channel 1 goes as a steady sine wave
2026-02-02|0.43388373911755823|The channel 1 goes as a steady sine wave
2026-02-03|0.3590026998475987|The channel 1 goes as a steady sine wave
2026-02-04|0.28173255684143006|The channel 1 goes as a steady sine wave
2026-02-05|0.20258753015208128|The channel 1 goes as a steady sine wave
2026-02-06|0.1220943168741601|The channel 1 goes as a steady sine wave
2026-02-07|0.04078858606158573|The channel 1 goes as a steady sine wave
2026-02-08|-0.040788586061585044|The channel 1 goes as a steady sine wave
2026-02-09|-0.12209431687415942|The channel 1 goes as a steady sine wave
2026-02-10|-0.2025875301520806|The channel 1 goes as a steady sine wave
2026-02-11|-0.2817325568414294|The channel 1 goes as a steady sine wave
2026-02-12|-0.35900269984759847|The channel 1 goes as a steady sine wave
2026-02-13|-0.433883739117558|The channel 1 goes as a steady sine wave
2026-02-14|-0.5058773536894678|The channel 1 goes as a steady sine wave
2026-02-15|-0.574504437936463|The channel 1 goes as a steady sine wave
2026-02-16|-0.6393082899355512|The channel 1 goes as a steady sine wave
2026-02-17|-0.6998576507435617|The channel 1 goes as a steady sine wave
2026-02-18|-0.7557495743542582|The channel 1 goes as a steady sine wave
2026-02-19|-0.8066121092375297|The channel 1 goes as a steady sine wave
2026-02-20|-0.8521067736154563|The channel 1 goes as a steady sine wave
2026-02-21|-0.8919308080026936|The channel 1 goes as a steady sine wave
2026-02-22|-0.925819190020898|The channel 1 goes as a steady sine wave
2026-02-23|-0.9535463980789276|The channel 1 goes as a steady sine wave
2026-02-24|-0.9749279121818236|The channel 1 goes as a steady sine wave
2026-02-25|-0.9898214418809327|The channel 1 goes as a steady sine wave
2026-02-26|-0.9981278731933669|The channel 1 goes as a steady sine wave
2026-02-27|-0.9997919281892065|The channel 1 goes as a steady sine wave
2026-02-28|-0.994802532857004|The channel 1 goes as a steady sine wave
2026-03-01|-0.9831928907995029|The channel 1 goes as a steady sine wave
2026-03-02|-0.9650402622691399|The channel 1 goes as a steady sine wave
2026-03-03|-0.9404654500138114|The channel 1 goes as a steady sine wave
2026-03-04|-0.9096319953545182|The channel 1 goes as a steady sine wave
2026-03-05|-0.8727450898448559|The channel 1 goes as a steady sine wave
2026-03-06|-0.8300502097550807|The channel 1 goes as a steady sine wave
2026-03-07|-0.7818314824680299|The channel 1 goes as a steady sine wave
2026-03-08|-0.7284097956582692|The channel 1 goes as a steady sine wave
2026-03-09|-0.6701406618375596|The channel 1 goes as a steady sine wave
2026-03-10|-0.6074118524777482|The channel 1 goes as a steady sine wave
2026-03-11|-0.5406408174555982|The channel 1 goes as a steady sine wave
2026-03-12|-0.4702719069927374|The channel 1 goes as a steady sine wave
2026-03-13|-0.3967734145782431|The channel 1 goes as a steady sine wave
2026-03-14|-0.32063446055273603|The channel 1 goes as a steady sine wave
2026-03-15|-0.2423617370932128|The channel 1 goes as a steady sine wave
2026-03-16|-0.16247613626020618|The channel 1 goes as a steady sine wave
2026-03-17|-0.08150928354706348|The channel 1 goes as a steady sine wave
2026-03-18|-2.4492935982947064e-16|The channel 1 goes as a steady sine wave
2026-03-19|0.0815092835470621|The channel 1 goes as a steady sine wave
2026-03-20|0.1624761362602057|The channel 1 goes as a steady sine wave
2026-03-21|0.24236173709321146|The channel 1 goes as a steady sine wave
2026-03-22|0.32063446055273553|The channel 1 goes as a steady sine wave
2026-03-23|0.39677341457824183|The channel 1 goes as a steady sine wave
2026-03-24|0.470271906992737|The channel 1 goes as a steady sine wave
2026-03-25|0.5406408174555971|The channel 1 goes as a steady sine wave
2026-03-26|0.6074118524777478|The channel 1 goes as a steady sine wave
2026-03-27|0.6701406618375592|The channel 1 goes as a steady sine wave
2026-03-28|0.7284097956582689|The channel 1 goes as a steady sine wave
2026-03-29|0.7818314824680296|The channel 1 goes as a steady sine wave
2026-03-30|0.8300502097550805|The channel 1 goes as a steady sine wave
2026-03-31|0.8727450898448557|The channel 1 goes as a steady sine wave
2026-04-01|0.9096319953545183|The channel 1 goes as a steady sine wave
2026-04-02|0.9404654500138112|The channel 1 goes as a steady sine wave
2026-04-03|0.96504026226914|The channel 1 goes as a steady sine wave
2026-04-04|0.9831928907995029|The channel 1 goes as a steady sine wave
2026-04-05|0.994802532857004|The channel 1 goes as a steady sine wave
2026-04-06|0.9997919281892065|The channel 1 goes as a steady sine wave
2026-04-07|0.9981278731933668|The channel 1 goes as a steady sine wave
2026-04-08|0.9898214418809328|The channel 1 goes as a steady sine wave
2026-04-09|0.9749279121818237|The channel 1 goes as a steady sine wave
2026-04-10|0.9535463980789279|The channel 1 goes as a steady sine wave
2026-04-11|0.9258191900208982|The channel 1 goes as a steady sine wave
2026-04-12|0.8919308080026943|The channel 1 goes as a steady sine wave
2026-04-13|0.8521067736154575|The channel 1 goes as a steady sine wave
2026-04-14|0.8066121092375306|The channel 1 goes as a steady sine wave
2026-04-15|0.7557495743542594|The channel 1 goes as a steady sine wave
2026-04-16|0.6998576507435623|The channel 1 goes as a steady sine wave
2026-04-17|0.6393082899355527|The channel 1 goes as a steady sine wave
2026-04-18|0.5745044379364638|The channel 1 goes as a steady sine wave
2026-04-19|0.5058773536894694|The channel 1 goes as a steady sine wave
2026-04-20|0.43388373911755845|The channel 1 goes as a steady sine wave
2026-04-21|0.3590026998475998|The channel 1 goes as a steady sine wave
2026-04-22|0.2817325568414299|The channel 1 goes as a steady sine wave
2026-04-23|0.20258753015208195|The channel 1 goes as a steady sine wave
2026-04-24|0.1220943168741599|The channel 1 goes as a steady sine wave
2026-04-25|0.04078858606158642|The channel 1 goes as a steady sine wave
2026-04-26|-0.04078858606158569|The channel 1 goes as a steady sine wave
2026-04-27|-0.12209431687415917|The channel 1 goes as a steady sine wave
2026-04-28|-0.20258753015208122|The channel 1 goes as a steady sine wave
2026-04-29|-0.28173255684142917|The channel 1 goes as a steady sine wave
2026-04-30|-0.3590026998475991|The channel 1 goes as a steady sine wave
2026-05-01|-0.4338837391175578|The channel 1 goes as a steady sine wave
2026-05-02|-0.5058773536894687|The channel 1 goes as a steady sine wave
2026-05-03|-0.5745044379364631|The channel 1 goes as a steady sine wave
2026-05-04|-0.639308289935552|The channel 1 goes as a steady sine wave
2026-05-05|-0.6998576507435618|The channel 1 goes as a steady sine wave
2026-05-06|-0.7557495743542588|The channel 1 goes as a steady sine wave
2026-05-07|-0.8066121092375301|The channel 1 goes as a steady sine wave
2026-05-08|-0.8521067736154571|The channel 1 goes as a steady sine wave
2026-05-09|-0.891930808002694|The channel 1 goes as a steady sine wave
2026-05-10|-0.9258191900208979|The channel 1 goes as a steady sine wave
2026-05-11|-0.9535463980789277|The channel 1 goes as a steady sine wave
2026-05-12|-0.9749279121818235|The channel 1 goes as a steady sine wave
2026-05-13|-0.9898214418809328|The channel 1 goes as a steady sine wave
2026-05-14|-0.9981278731933668|The channel 1 goes as a steady sine wave
2026-05-15|-0.9997919281892065|The channel 1 goes as a steady sine wave
2026-05-16|-0.994802532857004|The channel 1 goes as a steady sine wave
2026-05-17|-0.9831928907995031|The channel 1 goes as a steady sine wave
2026-05-18|-0.9650402622691404|The channel 1 goes as a steady sine wave
2026-05-19|-0.9404654500138118|The channel 1 goes as a steady sine wave
2026-05-20|-0.909631995354519|The channel 1 goes as a steady sine wave
2026-05-21|-0.8727450898448564|The channel 1 goes as a steady sine wave
2026-05-22|-0.8300502097550814|The channel 1 goes as a steady sine wave
2026-05-23|-0.7818314824680301|The channel 1 goes as a steady sine wave
2026-05-24|-0.72840979565827|The channel 1 goes as a steady sine wave
2026-05-25|-0.6701406618375597|The channel 1 goes as a steady sine wave
2026-05-26|-0.6074118524777484|The channel 1 goes as a steady sine wave
2026-05-27|-0.5406408174555977|The channel 1 goes as a steady sine wave
2026-05-28|-0.47027190699273763|The channel 1 goes as a steady sine wave
2026-05-29|-0.3967734145782425|The channel 1 goes as a steady sine wave
2026-05-30|-0.32063446055273626|The channel 1 goes as a steady sine wave
2026-05-31|-0.24236173709321218|The channel 1 goes as a steady sine wave
2026-06-01|-0.16247613626020643|The channel 1 goes as a steady sine wave
2026-06-02|-0.08150928354706284|The channel 1 goes as a steady sine wave
2026-06-03|-4.898587196589413e-16|The channel 1 goes as a steady sine wave
2026-06-04|0.08150928354706363|The channel 1 goes as a steady sine wave
2026-06-05|0.1624761362602037|The channel 1 goes as a steady sine wave
2026-06-06|0.24236173709321124|The channel 1 goes as a steady sine wave
2026-06-07|0.3206344605527353|The channel 1 goes as a steady sine wave
2026-06-08|0.3967734145782432|The channel 1 goes as a steady sine wave
2026-06-09|0.4702719069927352|The channel 1 goes as a steady sine wave
2026-06-10|0.5406408174555969|The channel 1 goes as a steady sine wave
2026-06-11|0.6074118524777476|The channel 1 goes as a steady sine wave
2026-06-12|0.6701406618375604|The channel 1 goes as a steady sine wave
2026-06-13|0.7284097956582681|The channel 1 goes as a steady sine wave
2026-06-14|0.7818314824680295|The channel 1 goes as a steady sine wave
2026-06-15|0.8300502097550808|The channel 1 goes as a steady sine wave
2026-06-16|0.8727450898448568|The channel 1 goes as a steady sine wave
2026-06-17|0.9096319953545179|The channel 1 goes as a steady sine wave
2026-06-18|0.9404654500138114|The channel 1 goes as a steady sine wave
2026-06-19|0.9650402622691401|The channel 1 goes as a steady sine wave
2026-06-20|0.983192890799503|The channel 1 goes as a steady sine wave
2026-06-21|0.9948025328570039|The channel 1 goes as a steady sine wave
2026-06-22|0.9997919281892065|The channel 1 goes as a steady sine wave
2026-06-23|0.9981278731933669|The channel 1 goes as a steady sine wave
2026-06-24|0.9898214418809327|The channel 1 goes as a steady sine wave
2026-06-25|0.9749279121818237|The channel 1 goes as a steady sine wave
2026-06-26|0.953546398078928|The channel 1 goes as a steady sine wave
2026-06-27|0.9258191900208982|The channel 1 goes as a steady sine wave
2026-06-28|0.8919308080026935|The channel 1 goes as a steady sine wave
2026-06-29|0.8521067736154576|The channel 1 goes as a steady sine wave
2026-06-30|0.8066121092375307|The channel 1 goes as a steady sine wave
2026-07-01|0.7557495743542584|The channel 1 goes as a steady sine wave
2026-07-02|0.6998576507435638|The channel 1 goes as a steady sine wave
2026-07-03|0.6393082899355528|The channel 1 goes as a steady sine wave
2026-07-04|0.5745044379364639|The channel 1 goes as a steady sine wave
2026-07-05|0.5058773536894681|The channel 1 goes as a steady sine wave
2026-07-06|0.43388373911756023|The channel 1 goes as a steady sine wave
2026-07-07|0.3590026998476|The channel 1 goes as a steady sine wave
2026-07-08|0.2817325568414301|The channel 1 goes as a steady sine wave
2026-07-09|0.20258753015208045|The channel 1 goes as a steady sine wave
2026-07-10|0.1220943168741619|The channel 1 goes as a steady sine wave
2026-07-11|0.04078858606158667|The channel 1 goes as a steady sine wave
2026-07-12|-0.04078858606158544|The channel 1 goes as a steady sine wave
2026-07-13|-0.1220943168741607|The channel 1 goes as a steady sine wave
2026-07-14|-0.20258753015207925|The channel 1 goes as a steady sine wave
2026-07-15|-0.28173255684142895|The channel 1 goes as a steady sine wave
2026-07-16|-0.3590026998475972|The channel 1 goes as a steady sine wave
2026-07-17|-0.43388373911755757|The channel 1 goes as a steady sine wave
2026-07-18|-0.5058773536894655|The channel 1 goes as a steady sine wave
2026-07-19|-0.5745044379364614|The channel 1 goes as a steady sine wave
2026-07-20|-0.6393082899355504|The channel 1 goes as a steady sine wave
2026-07-21|-0.6998576507435615|The channel 1 goes as a steady sine wave
2026-07-22|-0.7557495743542564|The channel 1 goes as a steady sine wave
2026-07-23|-0.8066121092375289|The channel 1 goes as a steady sine wave
2026-07-24|-0.8521067736154561|The channel 1 goes as a steady sine wave
2026-07-25|-0.8919308080026922|The channel 1 goes as a steady sine wave
2026-07-26|-0.9258191900208971|The channel 1 goes as a steady sine wave
2026-07-27|-0.9535463980789272|The channel 1 goes as a steady sine wave
2026-07-28|-0.9749279121818235|The channel 1 goes as a steady sine wave
2026-07-29|-0.9898214418809322|The channel 1 goes as a steady sine wave
2026-07-30|-0.9981278731933667|The channel 1 goes as a steady sine wave
2026-07-31|-0.9997919281892065|The channel 1 goes as a steady sine wave
2026-08-01|-0.994802532857004|The channel 1 goes as a steady sine wave
2026-08-02|-0.9831928907995036|The channel 1 goes as a steady sine wave
2026-08-03|-0.9650402622691404|The channel 1 goes as a steady sine wave
2026-08-04|-0.9404654500138119|The channel 1 goes as a steady sine wave
2026-08-05|-0.9096319953545184|The channel 1 goes as a steady sine wave
2026-08-06|-0.8727450898448574|The channel 1 goes as a steady sine wave
2026-08-07|-0.8300502097550815|The channel 1 goes as a steady sine wave
2026-08-08|-0.7818314824680302|The channel 1 goes as a steady sine wave
2026-08-09|-0.7284097956582689|The channel 1 goes as a steady sine wave
2026-08-10|-0.6701406618375613|The channel 1 goes as a steady sine wave
2026-08-11|-0.6074118524777485|The channel 1 goes as a steady sine wave
2026-08-12|-0.5406408174555979|The channel 1 goes as a steady sine wave
2026-08-13|-0.4702719069927363|The channel 1 goes as a steady sine wave
2026-08-14|-0.39677341457824433|The channel 1 goes as a steady sine wave
2026-08-15|-0.3206344605527365|The channel 1 goes as a steady sine wave
2026-08-16|-0.2423617370932124|The channel 1 goes as a steady sine wave
2026-08-17|-0.16247613626020493|The channel 1 goes as a steady sine wave
2026-08-18|-0.08150928354706485|The channel 1 goes as a steady sine wave
2026-08-19|-7.347880794884119e-16|The channel 1 goes as a steady sine wave
2026-08-20|0.0815092835470634|The channel 1 goes as a steady sine wave
2026-08-21|0.16247613626020346|The channel 1 goes as a steady sine wave
2026-08-22|0.242361737093211|The channel 1 goes as a steady sine wave
2026-08-23|0.3206344605527351|The channel 1 goes as a steady sine wave
2026-08-24|0.396773414578243|The channel 1 goes as a steady sine wave
2026-08-25|0.470271906992735|The channel 1 goes as a steady sine wave
2026-08-26|0.5406408174555967|The channel 1 goes as a steady sine wave
2026-08-27|0.6074118524777474|The channel 1 goes as a steady sine wave
2026-08-28|0.6701406618375602|The channel 1 goes as a steady sine wave
2026-08-29|0.7284097956582679|The channel 1 goes as a steady sine wave
2026-08-30|0.7818314824680294|The channel 1 goes as a steady sine wave
2026-08-31|0.8300502097550807|The channel 1 goes as a steady sine wave
2026-09-01|0.8727450898448567|The channel 1 goes as a steady sine wave
2026-09-02|0.9096319953545178|The channel 1 goes as a steady sine wave
2026-09-03|0.9404654500138113|The channel 1 goes as a steady sine wave
2026-09-04|0.9650402622691401|The channel 1 goes as a steady sine wave
2026-09-05|0.9831928907995032|The channel 1 goes as a steady sine wave
2026-09-06|0.9948025328570039|The channel 1 goes as a steady sine wave
2026-09-07|0.9997919281892065|The channel 1 goes as a steady sine wave
2026-09-08|0.9981278731933668|The channel 1 goes as a steady sine wave
2026-09-09|0.9898214418809325|The channel 1 goes as a steady sine wave
2026-09-10|0.9749279121818238|The channel 1 goes as a steady sine wave
2026-09-11|0.9535463980789276|The channel 1 goes as a steady sine wave
2026-09-12|0.9258191900208976|The channel 1 goes as a steady sine wave
2026-09-13|0.8919308080026929|The channel 1 goes as a steady sine wave
2026-09-14|0.8521067736154567|The channel 1 goes as a steady sine wave
2026-09-15|0.8066121092375298|The channel 1 goes as a steady sine wave
2026-09-16|0.7557495743542574|The channel 1 goes as a steady sine wave
2026-09-17|0.6998576507435627|The channel 1 goes as a steady sine wave
2026-09-18|0.6393082899355517|The channel 1 goes as a steady sine wave
2026-09-19|0.5745044379364627|The channel 1 goes as a steady sine wave
2026-09-20|0.5058773536894667|The channel 1 goes as a steady sine wave
2026-09-21|0.4338837391175589|The channel 1 goes as a steady sine wave
2026-09-22|0.3590026998475986|The channel 1 goes as a steady sine wave
2026-09-23|0.28173255684142867|The channel 1 goes as a steady sine wave
2026-09-24|0.20258753015208242|The channel 1 goes as a steady sine wave
2026-09-25|0.12209431687416039|The channel 1 goes as a steady sine wave
2026-09-26|0.040788586061585135|The channel 1 goes as a steady sine wave
2026-09-27|-0.04078858606158342|The channel 1 goes as a steady sine wave
2026-09-28|-0.12209431687415868|The channel 1 goes as a steady sine wave
2026-09-29|-0.20258753015208075|The channel 1 goes as a steady sine wave
2026-09-30|-0.281732556841427|The channel 1 goes as a steady sine wave
2026-10-01|-0.359002699847597|The channel 1 goes as a steady sine wave
2026-10-02|-0.43388373911755734|The channel 1 goes as a steady sine wave
2026-10-03|-0.5058773536894653|The channel 1 goes as a steady sine wave
2026-10-04|-0.5745044379364613|The channel 1 goes as a steady sine wave
2026-10-05|-0.6393082899355503|The channel 1 goes as a steady sine wave
2026-10-06|-0.6998576507435614|The channel 1 goes as a steady sine wave
2026-10-07|-0.7557495743542563|The channel 1 goes as a steady sine wave
2026-10-08|-0.8066121092375288|The channel 1 goes as a steady sine wave
2026-10-09|-0.8521067736154558|The channel 1 goes as a steady sine wave
2026-10-10|-0.8919308080026921|The channel 1 goes as a steady sine wave
2026-10-11|-0.925819190020897|The channel 1 goes as a steady sine wave
2026-10-12|-0.953546398078927|The channel 1 goes as a steady sine wave
2026-10-13|-0.9749279121818234|The channel 1 goes as a steady sine wave
2026-10-14|-0.9898214418809322|The channel 1 goes as a steady sine wave
2026-10-15|-0.9981278731933667|The channel 1 goes as a steady sine wave
2026-10-16|-0.9997919281892065|The channel 1 goes as a steady sine wave
2026-10-17|-0.994802532857004|The channel 1 goes as a steady sine wave
2026-10-18|-0.9831928907995036|The channel 1 goes as a steady sine wave
2026-10-19|-0.9650402622691405|The channel 1 goes as a steady sine wave
2026-10-20|-0.940465450013812|The channel 1 goes as a steady sine wave
2026-10-21|-0.9096319953545184|The channel 1 goes as a steady sine wave
2026-10-22|-0.8727450898448575|The channel 1 goes as a steady sine wave
2026-10-23|-0.8300502097550817|The channel 1 goes as a steady sine wave
2026-10-24|-0.7818314824680304|The channel 1 goes as a steady sine wave
2026-10-25|-0.7284097956582691|The channel 1 goes as a steady sine wave
2026-10-26|-0.6701406618375614|The channel 1 goes as a steady sine wave
2026-10-27|-0.6074118524777488|The channel 1 goes as a steady sine wave
2026-10-28|-0.5406408174555981|The channel 1 goes as a steady sine wave
2026-10-29|-0.4702719069927365|The channel 1 goes as a steady sine wave
2026-10-30|-0.39677341457824455|The channel 1 goes as a steady sine wave
2026-10-31|-0.3206344605527367|The channel 1 goes as a steady sine wave
2026-11-01|-0.24236173709321265|The channel 1 goes as a steady sine wave
2026-11-02|-0.16247613626020516|The channel 1 goes as a steady sine wave
2026-11-03|-0.0815092835470651|The channel 1 goes as a steady sine wave
2026-11-04|-9.797174393178826e-16|The channel 1 goes as a steady sine wave
2026-11-05|0.08150928354706315|The channel 1 goes as a steady sine wave
2026-11-06|0.16247613626020674|The channel 1 goes as a steady sine wave
2026-11-07|0.2423617370932142|The channel 1 goes as a steady sine wave
2026-11-08|0.3206344605527315|The channel 1 goes as a steady sine wave
2026-11-09|0.3967734145782395|The channel 1 goes as a steady sine wave
2026-11-10|0.4702719069927348|The channel 1 goes as a steady sine wave
2026-11-11|0.5406408174555964|The channel 1 goes as a steady sine wave
2026-11-12|0.6074118524777472|The channel 1 goes as a steady sine wave
2026-11-13|0.6701406618375599|The channel 1 goes as a steady sine wave
2026-11-14|0.7284097956582701|The channel 1 goes as a steady sine wave
2026-11-15|0.7818314824680314|The channel 1 goes as a steady sine wave
2026-11-16|0.8300502097550786|The channel 1 goes as a steady sine wave
2026-11-17|0.8727450898448549|The channel 1 goes as a steady sine wave
2026-11-18|0.9096319953545177|The channel 1 goes as a steady sine wave
2026-11-19|0.9404654500138113|The channel 1 goes as a steady sine wave
2026-11-20|0.96504026226914|The channel 1 goes as a steady sine wave
2026-11-21|0.9831928907995032|The channel 1 goes as a steady sine wave
2026-11-22|0.9948025328570043|The channel 1 goes as a steady sine wave
2026-11-23|0.9997919281892066|The channel 1 goes as a steady sine wave
2026-11-24|0.998127873193367|The channel 1 goes as a steady sine wave
2026-11-25|0.989821441880933|The channel 1 goes as a steady sine wave
2026-11-26|0.9749279121818238|The channel 1 goes as a steady sine wave
2026-11-27|0.9535463980789277|The channel 1 goes as a steady sine wave
2026-11-28|0.9258191900208977|The channel 1 goes as a steady sine wave
2026-11-29|0.891930808002693|The channel 1 goes as a steady sine wave
2026-11-30|0.8521067736154551|The channel 1 goes as a steady sine wave
2026-12-01|0.806612109237532|The channel 1 goes as a steady sine wave
2026-12-02|0.7557495743542598|The channel 1 goes as a steady sine wave
2026-12-03|0.6998576507435628|The channel 1 goes as a steady sine wave
2026-12-04|0.6393082899355518|The channel 1 goes as a steady sine wave
2026-12-05|0.5745044379364629|The channel 1 goes as a steady sine wave
2026-12-06|0.505877353689467|The channel 1 goes as a steady sine wave
2026-12-07|0.4338837391175591|The channel 1 goes as a steady sine wave
2026-12-08|0.3590026998475988|The channel 1 goes as a steady sine wave
2026-12-09|0.2817325568414323|The channel 1 goes as a steady sine wave
2026-12-10|0.20258753015208267|The channel 1 goes as a steady sine wave
2026-12-11|0.12209431687416063|The channel 1 goes as a steady sine wave
2026-12-12|0.04078858606158538|The channel 1 goes as a steady sine wave
2026-12-13|-0.04078858606158318|The channel 1 goes as a steady sine wave
2026-12-14|-0.12209431687415845|The channel 1 goes as a steady sine wave
2026-12-15|-0.2025875301520805|The channel 1 goes as a steady sine wave
2026-12-16|-0.28173255684143017|The channel 1 goes as a steady sine wave
2026-12-17|-0.35900269984759675|The channel 1 goes as a steady sine wave
2026-12-18|-0.4338837391175571|The channel 1 goes as a steady sine wave
2026-12-19|-0.5058773536894651|The channel 1 goes as a steady sine wave
2026-12-20|-0.5745044379364611|The channel 1 goes as a steady sine wave
2026-12-21|-0.6393082899355501|The channel 1 goes as a steady sine wave
2026-12-22|-0.6998576507435612|The channel 1 goes as a steady sine wave
2026-12-23|-0.7557495743542584|The channel 1 goes as a steady sine wave
2026-12-24|-0.8066121092375307|The channel 1 goes as a steady sine wave
2026-12-25|-0.8521067736154538|The channel 1 goes as a steady sine wave
2026-12-26|-0.891930808002692|The channel 1 goes as a steady sine wave
2026-12-27|-0.925819190020897|The channel 1 goes as a steady sine wave
2026-12-28|-0.953546398078927|The channel 1 goes as a steady sine wave
2026-12-29|-0.9749279121818234|The channel 1 goes as a steady sine wave
2026-12-30|-0.9898214418809327|The channel 1 goes as a steady sine wave
2026-12-31|-0.9981278731933669|The channel 1 goes as a steady sine wave
2027-01-01|-0.9997919281892066|The channel 1 goes as a steady sine wave
2027-01-02|-0.9948025328570045|The channel 1 goes as a steady sine wave
2027-01-03|-0.9831928907995036|The channel 1 goes as a steady sine wave
2027-01-04|-0.9650402622691405|The channel 1 goes as a steady sine wave
